#{"t_start": 1605156579.3429224, "env_id": "quad-withArm_1Dof-v0"}
r,l,t,finstate
-456.738849,77,5523.511469,0
-601.7686,401,5526.53543,0
-576.91981,157,5527.372612,0
-576.039113,401,5530.192608,0
-604.226456,401,5532.837344,0
-547.642992,401,5535.504464,0
-1077.656396,366,5538.401373,0
-878.415473,249,5540.465159,0
-497.270888,165,5541.327775,0
-527.510006,192,5542.707703,0
-470.504339,101,5543.466974,0
-557.105086,401,5546.203745,0
-559.290736,208,5547.67753,0
-613.591047,323,5549.602527,0
-500.471401,401,5552.275985,0
-413.597282,61,5552.888779,0
-608.389657,204,5554.46094,0
-625.448517,189,5555.856171,0
-555.243004,244,5557.296835,0
657.248803,213,5559.314617,1
-1573.616365,401,5562.054086,0
1464.060435,99,5562.763546,1
-711.230273,170,5563.580081,0
-488.351489,101,5564.25567,0
-422.214451,121,5565.422016,0
1105.336579,144,5566.12126,1
-1179.174862,350,5568.171749,0
-633.356501,401,5571.0567,0
981.537797,171,5572.230293,1
-649.692775,401,5574.672094,0
1146.081435,145,5575.835462,1
-1170.689846,290,5577.661328,0
1229.979945,128,5578.31542,1
-497.417408,401,5580.795739,0
-428.848662,401,5583.290478,0
-412.061059,123,5583.946275,0
-354.5829,401,5586.440365,0
-1559.058433,201,5587.68173,0
-511.498267,401,5590.131617,0
-947.160527,401,5592.61683,0
-427.164661,401,5595.118917,0
-470.435216,244,5597.036394,0
-961.737488,401,5599.766305,0
1241.820764,125,5600.682588,1
-583.746694,166,5601.521302,0
-559.486943,401,5604.329512,0
-556.208723,401,5607.093827,0
1201.689268,123,5608.282055,1
-564.091021,401,5610.973451,0
-637.427593,219,5612.606747,0
-509.506804,401,5615.456556,0
1214.542958,129,5616.153154,1
-551.868632,401,5618.977092,0
-1017.644193,254,5621.028937,0
-465.391979,401,5623.663255,0
-520.262272,401,5626.251692,0
-421.478646,67,5626.33651,0
-1004.796273,401,5628.96043,0
-526.277252,401,5631.98703,0
-385.160287,91,5632.67901,0
-481.04206,401,5635.522985,0
-502.055631,401,5638.12203,0
-432.772709,128,5639.379759,0
-455.249882,401,5641.992594,0
-515.477674,116,5642.695287,0
-393.089231,61,5642.772392,0
-521.812729,155,5644.027066,0
1344.092592,114,5644.697083,1
-944.796886,272,5646.67927,0
-387.804847,59,5646.757694,0
-410.364684,60,5647.380793,0
-468.623704,90,5648.050303,0
-1133.79,195,5649.666094,0
1543.316881,85,5650.404821,1
1381.050536,106,5651.107687,1
454.264512,249,5652.606222,1
-1115.825297,188,5653.969632,0
-1088.805374,181,5655.318366,0
861.512712,197,5656.748395,1
-1265.304789,369,5659.280974,0
1391.016269,101,5659.937848,1
-804.967248,350,5662.025424,0
-577.245142,162,5663.304087,0
-497.170595,146,5664.012242,0
-480.957167,102,5664.683121,0
-523.079432,160,5665.972963,0
-748.227936,401,5669.041956,0
-521.385335,401,5671.917642,0
-333.288667,39,5671.97662,0
1318.79454,120,5672.740242,1
899.934176,157,5674.072898,1
-2422.826149,331,5676.147957,0
922.70959,152,5677.389243,1
-1321.224881,311,5679.413739,0
-714.559149,216,5680.839027,0
-494.463114,401,5683.851434,0
-557.77393,119,5684.620367,0
-544.594937,401,5687.261691,0
-401.581765,76,5687.877469,0
-438.961131,401,5690.488831,0
-626.286353,125,5691.12527,0
-391.739157,71,5691.726274,0
-493.855255,97,5692.392876,0
-421.425789,73,5693.021279,0
-556.788595,157,5693.751675,0
577.976618,234,5695.675101,1
904.930893,178,5696.672777,1
-422.712713,74,5697.369254,0
-506.682726,112,5698.054904,0
-489.414332,104,5698.754706,0
-534.074338,401,5701.604849,0
266.513307,275,5703.678025,1
-540.553792,401,5706.278413,0
-1015.303793,277,5708.16366,0
-1317.145425,401,5710.731427,0
-1368.999136,230,5712.082284,0
-1371.290973,212,5713.3951,0
-751.763242,401,5716.406358,0
-629.825144,401,5719.209015,0
-619.860446,401,5722.052287,0
-646.445993,401,5724.836642,0
-1305.716759,235,5726.65346,0
-664.693161,112,5727.334777,0
-772.821533,389,5729.967009,0
-532.394095,401,5733.004197,0
1324.171992,119,5733.705748,1
-1041.223541,401,5736.324819,0
-812.460847,401,5739.103561,0
-524.102069,401,5742.051703,0
-1431.155001,176,5743.419035,0
-613.902332,401,5746.166254,0
-1471.212759,226,5747.510599,0
-1444.615017,202,5748.82109,0
-842.091285,401,5751.444402,0
-1485.160012,401,5754.121692,0
-499.646528,164,5755.686486,0
-484.794857,401,5758.571431,0
433.646468,283,5760.640143,1
-2051.080473,284,5762.173543,0
-779.526467,401,5764.791749,0
-1871.388088,394,5767.446005,0
-547.179435,401,5770.524533,0
1098.580979,143,5771.89103,1
217.293895,278,5774.021806,1
-479.910963,401,5776.879088,0
1549.246539,84,5776.988892,1
-524.008945,401,5779.59449,0
-1414.638254,139,5780.87223,0
-401.591225,127,5781.557345,0
-548.615799,401,5784.598694,0
-567.203401,179,5785.936075,0
-554.53562,401,5788.814594,0
-315.171586,375,5791.552598,1
-542.697036,291,5793.500727,0
-504.342997,401,5796.092133,0
-595.202819,401,5798.734802,0
-476.576897,166,5799.457039,0
-1661.457368,174,5800.782722,0
-1770.90111,196,5802.253752,0
-566.793245,334,5804.133313,0
-474.567426,155,5805.330078,0
-358.705774,86,5805.921657,0
-460.791431,142,5806.581619,0
-570.172486,401,5809.034081,0
927.931692,173,5810.245767,1
-494.299423,401,5812.72179,0
-357.328677,58,5812.781451,0
-413.374875,154,5813.964044,0
-156.831826,346,5815.850475,1
-1597.330721,131,5817.040737,0
-394.548657,118,5817.702624,0
-574.137184,174,5818.933892,0
-991.966431,401,5821.451052,0
-525.354044,159,5822.12922,0
-338.999823,49,5822.708724,0
1573.186224,82,5823.3118,1
1512.279801,87,5823.426247,1
-453.222477,197,5824.669924,0
-1634.326974,152,5825.883243,0
-564.634802,134,5826.60245,0
1106.077998,145,5827.826194,1
598.588912,215,5829.157794,1
1496.040161,95,5829.838421,1
-482.182828,154,5830.828556,0
-490.940568,401,5833.679952,0
661.341568,213,5835.040123,1
663.595852,207,5837.04042,1
-647.096762,254,5838.544008,0
-645.477707,401,5841.308415,0
-598.707407,234,5842.665985,0
-45.942187,331,5845.245151,1
-740.324761,229,5846.890299,0
-569.994731,268,5848.970028,0
-652.269329,401,5851.798343,0
-553.533075,401,5854.552067,0
-586.32962,182,5855.952787,0
-486.586543,163,5856.673613,0
-441.392292,156,5857.895574,0
-654.232681,401,5860.548928,0
-513.722115,401,5863.554825,0
-1816.775588,401,5866.316843,0
-623.30292,181,5867.74017,0
-603.035392,273,5869.227805,0
-542.281904,401,5871.906025,0
581.794859,221,5873.797444,1
-701.622704,356,5875.854183,0
-1047.684431,401,5878.573811,0
-539.226293,401,5881.034403,0
-1764.347737,401,5883.489648,0
-748.751212,401,5885.947746,0
-525.208301,401,5888.419312,0
-369.690408,71,5889.02466,0
883.449147,178,5890.230843,1
-1176.429295,401,5892.706239,0
-563.73273,227,5893.98931,0
1405.32456,104,5894.622161,1
-362.534194,55,5895.197294,0
827.03976,186,5895.914909,1
-588.713276,174,5897.141959,0
-567.65354,152,5898.341713,0
-677.581094,191,5899.567806,0
-430.180257,401,5902.119828,0
1208.160529,140,5902.833422,1
-498.734174,106,5903.496156,0
881.232551,172,5904.764775,1
1345.792822,114,5905.452543,1
790.196079,184,5907.064976,1
-589.407152,171,5907.903733,0
-582.282952,401,5910.696915,0
-2008.070039,401,5913.435936,0
-623.697228,167,5914.699022,0
687.251734,205,5916.017617,1
-638.201016,171,5917.299003,0
20.675502,291,5919.625084,1
-346.258532,401,5922.419111,0
-605.882431,166,5923.221455,0
-380.213363,48,5923.893893,0
-665.295812,401,5926.666076,0
1222.212404,130,5927.422194,1
-456.107541,401,5930.056854,0
659.164807,204,5931.381486,1
-399.596621,122,5932.578494,0
-685.070605,401,5935.54883,0
-376.216,57,5935.634738,0
-620.447003,401,5938.388402,0
522.156928,232,5939.895848,1
981.33124,164,5941.247344,1
667.920203,204,5942.641391,1
-331.680022,331,5944.835733,1
-419.120628,80,5945.420584,0
817.20041,185,5946.731124,1
-495.176097,130,5947.440115,0
-172.471313,401,5950.163601,0
-664.17211,401,5953.121598,0
-371.185489,113,5954.408737,0
-424.249295,153,5955.184551,0
-693.617487,263,5957.198054,0
-484.997004,192,5958.463082,0
-345.806654,401,5960.99699,0
-1817.141018,401,5963.625246,0
786.35621,189,5964.969364,1
-426.33765,140,5965.910925,0
-502.724867,401,5968.763145,0
-1495.137408,401,5971.534498,0
-1171.133806,401,5974.354884,0
-511.18782,188,5975.724274,0
-463.109549,146,5976.419496,0
-500.038605,189,5977.704302,0
-751.10504,288,5979.613747,0
-644.617984,401,5982.138089,0
1053.09856,195,5983.419111,1
-1639.482358,401,5986.020203,0
-541.911601,204,5987.354619,0
-848.00498,401,5990.363468,0
967.909102,162,5991.765864,1
-1744.724641,227,5993.196184,0
1005.678349,150,5994.002401,1
-1739.395107,254,5996.062831,0
-501.767521,185,5997.428643,0
-435.195383,140,5998.190068,0
-529.921291,401,6000.788178,0
-1522.501687,159,6002.087978,0
-403.852181,335,6004.182207,1
-500.027245,401,6007.158755,0
-980.551032,401,6009.993416,0
-887.4699,401,6012.737227,0
1279.312064,121,6013.490234,1
-1798.746846,268,6015.451438,0
-1766.945897,252,6017.3604,0
-1018.962976,401,6019.97737,0
-1751.18832,302,6021.969693,0
-1245.549745,374,6024.162943,0
-740.440717,242,6025.925207,0
1348.75752,109,6026.565967,1
-449.346341,245,6027.840245,0
-1547.244412,401,6030.307079,0
-1602.145204,290,6032.135496,0
-585.086185,168,6033.32218,0
-495.637703,401,6035.828822,0
-466.239419,218,6037.076434,0
-1399.968603,401,6039.530232,0
-945.862093,397,6042.012337,0
-1402.146174,158,6043.223424,0
397.374119,265,6044.524943,1
-505.54286,264,6046.346158,0
-1743.427331,325,6048.253429,0
-1206.194736,357,6050.891252,0
-657.862644,401,6053.905267,0
-499.74136,401,6056.669146,0
-833.002577,243,6058.163244,0
-892.739831,268,6060.23806,0
-800.818463,401,6062.797647,0
65.992501,317,6064.803361,1
-702.346612,401,6067.826807,0
-1594.595054,198,6069.201379,0
-1504.675293,170,6070.558612,0
-394.844299,103,6071.250171,0
651.535016,223,6072.702281,1
701.683158,201,6074.123367,1
940.928745,160,6075.466862,1
-603.916336,195,6076.84565,0
-1575.62573,305,6078.753433,0
10.663942,333,6080.77425,1
1353.599783,114,6081.452296,1
1405.494689,102,6082.17948,1
-613.477614,268,6084.431966,0
1194.258103,128,6085.155837,1
-1570.00382,253,6087.156766,0
-426.93081,185,6088.573761,0
-421.605434,128,6089.335591,0
-1738.688726,282,6091.422978,0
-583.577358,196,6092.812255,0
-448.75142,92,6092.925434,0
-1081.903066,352,6095.462921,0
-1087.812219,357,6098.037068,0
-525.611691,325,6100.423757,1
719.812862,201,6101.887995,1
-1664.84628,160,6102.634277,0
-432.296238,142,6104.025957,0
525.387622,210,6105.449454,1
-394.904839,92,6106.18584,0
-389.199895,104,6106.844436,0
853.518185,172,6108.101194,1
1173.791193,131,6108.819578,1
-1025.429662,401,6111.464415,0
-1015.764201,127,6112.19091,0
-363.701402,96,6113.096602,0
709.549136,190,6114.502302,1
-940.110077,264,6116.544789,0
-101.082578,279,6118.619931,1
-191.37446,307,6120.762213,1
-539.741403,259,6122.102232,0
216.321635,274,6124.115919,1
-703.364229,284,6126.164624,0
1208.329521,130,6127.103558,1
-566.405957,401,6129.994201,0
-1615.52365,401,6132.58022,0
-1265.91833,401,6135.249464,0
1009.20251,154,6136.688948,1
550.04864,224,6138.261818,1
1203.914199,132,6138.952142,1
-557.531241,401,6141.567274,0
-1527.263359,401,6144.286751,0
-1857.743409,251,6146.555258,0
-1501.693408,401,6149.365083,0
-1775.084238,333,6151.454523,0
-442.416447,312,6153.421441,0
803.339552,191,6154.683893,1
-1650.361003,272,6156.536913,0
-1699.554372,245,6157.880931,0
-1603.9495,270,6159.823155,0
-377.086185,69,6160.433037,0
-1588.805901,275,6162.125694,0
-312.000444,354,6164.948453,1
611.539182,207,6166.306966,1
-1589.994737,183,6167.70169,0
1183.675837,136,6168.474087,1
-1614.187694,253,6170.483314,0
1079.745533,147,6171.291063,1
1441.372233,99,6171.932755,1
618.60786,205,6173.237329,1
-1602.725415,401,6175.936506,0
-690.877723,401,6178.923792,0
618.023787,205,6180.270982,1
-1730.21823,355,6182.890265,0
-751.504458,401,6185.413088,0
1325.849815,118,6186.110262,1
1536.432098,89,6186.697879,1
-341.493297,401,6189.242033,0
128.313313,345,6191.287879,1
-1648.448358,339,6194.101275,0
-455.532739,100,6194.869168,0
-446.37139,85,6195.542265,0
-707.887194,401,6198.299065,0
97.605708,268,6199.7919,1
1291.469954,124,6201.1355,1
-518.299312,157,6201.866629,0
-596.798595,167,6203.27508,0
-445.854746,175,6204.59867,0
535.103872,212,6206.005514,1
-439.605317,76,6206.097916,0
-673.148407,401,6208.623481,0
-481.562084,99,6209.255563,0
-741.393182,381,6211.910569,0
1096.199581,153,6213.195344,1
-527.427253,225,6214.887166,0
-1025.02164,184,6216.237319,0
-530.544921,220,6217.689773,0
1081.177822,148,6219.04336,1
-535.847424,111,6219.721124,0
773.951111,186,6220.983954,1
1313.807599,114,6221.680261,1
-680.922905,401,6224.331579,0
-1362.606394,251,6225.672579,0
275.215111,290,6227.606013,1
-662.97604,176,6228.843662,0
701.987167,203,6230.17665,1
1612.238155,76,6230.803595,1
987.781497,168,6231.545982,1
453.954877,237,6233.3692,1
1418.873842,105,6234.046595,1
817.088436,188,6235.298338,1
581.074665,207,6236.638906,1
725.874304,195,6237.978552,1
-484.789928,100,6238.649147,0
-519.367031,122,6239.399393,0
1455.817714,97,6240.262233,1
-651.737825,401,6243.135942,0
1095.224537,140,6243.825068,1
1582.302971,81,6244.503926,1
814.328849,191,6245.890408,1
-401.168379,115,6246.627007,0
-613.922344,401,6249.43964,0
-958.873702,374,6251.9532,0
1398.376963,106,6252.631437,1
613.869368,211,6253.952171,1
1445.03353,97,6254.595277,1
630.687038,207,6256.24497,1
-481.5005,117,6257.028046,0
1433.98683,102,6257.708474,1
276.126947,283,6259.625255,1
-1329.25218,205,6260.926851,0
1216.942508,128,6261.628076,1
-749.986328,401,6264.580115,0
624.18615,253,6266.634298,1
841.771392,180,6267.9891,1
-515.608115,143,6268.77892,0
-391.185786,130,6269.537273,0
-1240.661216,280,6271.401706,0
-629.970976,401,6274.056132,0
453.151912,237,6275.942826,1
197.12415,273,6277.361401,1
969.573371,150,6278.617371,1
-790.63435,401,6281.65286,0
-767.132324,401,6284.471543,0
-486.191672,107,6285.208349,0
719.19324,187,6286.57539,1
-1036.954432,401,6289.210763,0
26.72336,373,6291.797997,1
-269.532863,386,6293.831429,1
-1752.234729,330,6296.373338,0
1047.25713,158,6297.133226,1
-1672.912218,219,6299.279603,0
-1339.210991,307,6301.453618,0
1399.68847,110,6302.22609,1
1434.726304,101,6302.880215,1
-1583.129363,178,6303.713334,0
1338.567394,118,6304.976013,1
622.474012,217,6306.446231,1
573.54869,229,6307.77967,1
611.583356,203,6309.075079,1
-658.07025,401,6311.652925,0
710.2273,190,6312.955809,1
-726.022665,401,6315.579564,0
1035.002189,160,6316.836703,1
1216.627076,131,6317.508971,1
-1393.893296,150,6318.241494,0
-636.91515,182,6319.480725,0
-776.848487,401,6322.114553,0
911.206112,164,6323.381135,1
1289.793193,123,6324.067151,1
-610.102537,199,6325.462661,0
272.403695,294,6327.755548,1
61.103179,370,6330.548064,1
-346.170815,83,6331.270824,0
47.195309,326,6333.255301,1
-487.621468,129,6333.944628,0
-1055.36656,185,6335.23807,0
556.202434,211,6336.540713,1
966.871033,159,6337.817485,1
-542.219767,137,6338.527123,0
-840.117583,309,6340.495805,0
-403.725999,141,6341.732812,0
-498.395777,120,6342.465413,0
848.690159,178,6344.065263,1
868.823077,192,6345.41205,1
568.620459,222,6346.868678,1
-1269.194044,292,6348.948313,0
-693.539006,401,6351.775721,0
-738.71471,401,6354.419966,0
-607.792499,401,6357.072738,0
300.11796,276,6358.549289,1
507.884478,235,6360.755315,1
-436.74323,115,6361.443989,0
-1096.586649,306,6363.569294,0
1348.948005,134,6364.353667,1
-525.44175,142,6365.656257,0
-468.707038,401,6368.299752,0
1129.335782,149,6369.028795,1
-457.304731,105,6369.68646,0
728.124964,191,6370.949107,1
-652.441833,401,6373.522027,0
-874.041564,401,6376.180355,0
1246.685168,135,6377.457279,1
-396.450366,185,6378.463917,0
-1013.569718,218,6380.4375,0
-994.375159,401,6383.278541,0
-764.15242,401,6385.887352,0
379.270193,252,6387.251787,1
-554.562847,401,6389.851698,0
-532.128356,401,6392.503956,0
665.8911,207,6394.145633,1
-899.851436,401,6396.975638,0
-1181.71707,401,6399.831369,0
-536.661523,401,6402.476449,0
-556.866155,401,6405.171539,0
-1442.08664,401,6407.768698,0
-1014.131448,317,6409.75757,0
-581.519933,401,6412.583458,0
-1616.784159,401,6415.030557,0
-1890.362008,401,6417.99625,0
648.078126,210,6419.231056,1
-603.45179,401,6421.733243,0
-838.819469,401,6424.241289,0
-1532.559259,252,6425.564483,0
1056.511547,160,6426.795609,1
-836.668996,182,6428.012516,0
-382.715795,370,6429.983021,1
-543.566321,401,6432.519085,0
-1288.998351,401,6435.069642,0
-368.916234,119,6435.726388,0
592.294146,232,6437.603792,1
636.671738,224,6438.954834,1
-1483.48763,171,6440.235556,0
-586.470715,401,6443.302797,0
648.81631,206,6444.576801,1
-1674.690239,192,6445.895517,0
-1456.711179,303,6447.867906,0
-1482.208868,253,6449.536796,0
-1460.801473,222,6451.534425,0
1130.799125,153,6452.361432,1
698.180546,207,6453.730581,1
-1417.927119,179,6455.090758,0
-1372.474718,398,6457.913512,0
-1509.98389,193,6459.287564,0
-1528.895081,322,6461.445307,0
357.510357,235,6462.909107,1
-709.697564,401,6465.709855,0
-733.44437,401,6468.560939,0
1189.351347,128,6469.847073,1
1097.787855,134,6470.619717,1
-550.826547,401,6473.407188,0
1019.092921,158,6474.616134,1
-870.003797,223,6475.955345,0
-717.390677,401,6478.602883,0
-528.149833,89,6479.245302,0
-1276.36968,371,6481.593416,0
1226.710418,126,6482.922832,1
-559.707799,401,6485.705539,0
-506.462817,401,6488.587408,0
1520.520902,90,6489.266642,1
1302.827058,123,6489.928811,1
-916.847896,201,6491.256577,0
-566.071185,401,6493.924319,0
-542.330288,401,6496.948029,0
-459.092974,81,6497.609534,0
469.711353,248,6499.091479,1
1241.14828,130,6499.843593,1
1241.602693,120,6501.118635,1
-540.312352,401,6503.904521,0
739.732374,211,6505.183218,1
1311.33709,122,6505.889282,1
-897.986041,220,6507.232047,0
627.530718,231,6509.336665,1
-593.163514,273,6510.889268,0
-852.818188,278,6512.968774,0
-411.324547,87,6513.632897,0
-93.59175,336,6515.780259,1
859.903345,179,6517.145717,1
999.117011,158,6518.499349,1
795.410752,183,6519.277528,1
777.826575,195,6520.694159,1
-533.255624,106,6521.372279,0
1393.232052,105,6522.504723,1
-502.100587,90,6522.629079,0
1280.924326,124,6523.877172,1
-559.771114,105,6524.560334,0
-625.011997,401,6527.487935,0
-469.56946,207,6528.93868,0
1531.182127,88,6529.606525,1
1042.348157,154,6530.41373,1
-527.476244,401,6533.175398,0
-542.864099,401,6535.824841,0
-562.970841,401,6538.478092,0
-594.337928,163,6539.709099,0
1294.106728,119,6540.403482,1
-553.080776,401,6543.082758,0
-1167.109283,391,6545.644959,0
-510.894886,401,6548.33989,0
-516.408393,401,6551.360006,0
-527.592416,401,6554.115973,0
-500.831652,401,6556.917139,0
-503.858154,132,6557.692285,0
-1035.342541,401,6560.480091,0
-576.872345,163,6561.698898,0
-254.56223,358,6564.330107,1
-421.513301,84,6564.454605,0
-116.203925,343,6567.382394,1
514.427684,246,6568.812859,1
-496.649368,401,6571.665007,0
-523.068016,401,6574.271676,0
380.184232,252,6576.141885,1
1470.510468,100,6576.749784,1
1031.38672,158,6577.492669,1
1267.544011,123,6578.661869,1
258.594181,293,6580.60304,1
625.742721,213,6581.980705,1
-512.175823,401,6584.992018,0
1166.398327,137,6585.731,1
1321.920408,118,6586.499,1
1355.481493,112,6587.20147,1
-399.416604,80,6587.878678,0
675.932409,206,6589.308619,1
688.237026,202,6590.761693,1
911.179242,171,6592.107139,1
-573.974647,401,6594.768356,0
-567.91837,401,6597.423174,0
1633.295786,74,6598.026381,1
1038.950318,160,6598.718378,1
646.730701,207,6600.047686,1
820.38472,184,6601.39013,1
849.239367,194,6602.795491,1
663.213045,203,6604.421002,1
1108.611056,149,6605.711044,1
925.123402,167,6606.552222,1
-1144.793288,340,6609.235666,0
1117.616916,146,6610.021154,1
-944.471255,215,6611.431668,0
958.375332,170,6612.821426,1
491.858312,224,6614.129013,1
-538.391653,401,6616.763443,0
-471.314478,125,6618.004294,0
1258.402901,127,6618.75021,1
721.678914,198,6620.389077,1
867.912856,180,6621.730521,1
738.272397,194,6623.11531,1
-564.075433,401,6625.842095,0
951.857911,173,6626.533337,1
-1802.417209,396,6629.172261,0
923.660599,177,6630.445269,1
747.542828,188,6631.757887,1
-531.83031,401,6634.719254,0
-744.750306,401,6637.618675,0
1146.270288,143,6638.342733,1
1055.677694,157,6639.748769,1
-429.658002,108,6640.424483,0
-519.807528,160,6641.838019,0
-568.994944,401,6644.39177,0
1178.666937,134,6645.113318,1
376.80929,252,6647.038358,1
-408.823046,125,6647.813249,0
-1170.269411,401,6650.877159,0
1041.441232,160,6651.700694,1
945.865567,169,6653.004621,1
1015.857827,157,6654.273314,1
1566.675593,87,6654.38607,1
992.404982,165,6655.689097,1
-475.064116,401,6658.655306,0
1095.750613,153,6660.056255,1
781.084943,182,6661.480117,1
674.445209,197,6662.309413,1
-617.204823,396,6664.916849,0
257.612771,284,6666.867307,1
-491.275214,235,6668.818874,0
852.73756,179,6669.592767,1
1222.777386,134,6670.910898,1
1183.974733,135,6671.844282,1
809.756804,190,6673.260153,1
-496.084869,250,6675.31273,0
1639.570959,74,6675.406038,1
-842.637256,256,6677.309476,0
-915.597278,229,6678.668402,0
278.138753,272,6680.557391,1
1298.852235,116,6681.214947,1
-1468.458687,344,6683.236748,0
1104.466351,150,6684.511832,1
-492.802756,401,6687.492921,0
-516.634311,401,6690.320415,0
-491.442177,401,6693.153644,0
1542.945678,87,6693.875905,1
1142.173855,146,6694.605069,1
880.062994,175,6695.862449,1
1243.057092,144,6696.593542,1
831.750934,180,6697.912505,1
874.295013,177,6699.187048,1
889.849972,171,6700.446007,1
-1691.63041,194,6701.774895,0
-734.193381,348,6703.917838,0
1144.47717,141,6705.491925,1
936.58699,169,6706.26703,1
-1924.488499,394,6709.105809,0
-977.428439,241,6711.106323,0
843.611511,177,6711.845637,1
938.194748,173,6713.15272,1
-485.896814,401,6715.901184,0
-1535.777416,222,6717.580196,0
1071.36642,150,6718.890879,1
808.448959,171,6720.284981,1
1211.303849,132,6721.012752,1
-1527.488693,143,6721.828545,0
1322.668004,118,6722.522849,1
1079.937454,141,6723.751934,1
-942.042477,215,6725.128788,0
124.603895,312,6727.174902,1
1185.675153,131,6727.946232,1
-1201.190108,269,6730.258779,0
54.958296,275,6732.337779,1
-888.500419,202,6733.603621,0
1091.115005,145,6734.32754,1
-699.415042,401,6737.008982,0
-878.568935,201,6738.266557,0
1081.494887,141,6739.486843,1
616.336669,223,6740.848547,1
-1676.797075,226,6742.187412,0
-709.948123,401,6745.24771,0
1253.664808,124,6746.580129,1
906.537138,174,6747.344361,1
1434.606737,100,6748.063312,1
581.337352,229,6750.079942,1
-1248.491339,310,6752.109837,0
1043.318607,150,6752.809573,1
-886.427313,230,6754.217803,0
1155.762393,138,6755.540226,1
1143.376985,146,6756.289583,1
-423.330175,90,6757.003808,0
848.776081,175,6758.625847,1
-474.981099,118,6759.346643,0
1365.43643,109,6760.054125,1
645.780663,219,6761.480346,1
1195.230717,135,6762.855215,1
1095.180489,153,6763.57859,1
857.858482,171,6764.997132,1
860.950021,181,6766.254953,1
1395.105313,113,6766.904528,1
987.997074,166,6768.195078,1
1175.264268,135,6768.934532,1
718.477919,196,6770.245709,1
-425.623518,88,6770.913885,0
1287.763432,121,6771.834847,1
-924.642052,218,6773.29239,0
1072.093967,149,6774.501514,1
976.190652,164,6775.21184,1
1297.10094,116,6775.941176,1
993.746781,158,6777.199056,1
-1618.092337,188,6778.502677,0
365.960257,253,6780.221568,1
796.364481,182,6781.590264,1
-544.15865,401,6784.330877,0
-1418.979183,102,6784.974333,0
-686.904515,217,6786.841036,0
960.872376,170,6787.505625,1
1266.011476,123,6788.186882,1
-444.536098,108,6789.33828,0
-440.301936,73,6789.426815,0
-556.030235,401,6792.008397,0
-466.55193,94,6792.649835,0
1137.335247,136,6793.886707,1
773.606378,181,6794.659352,1
1294.785248,118,6795.927027,1
1059.650805,145,6796.859206,1
1062.978866,145,6797.677902,1
579.491014,230,6799.694715,1
-407.669984,90,6800.342007,0
1022.846279,153,6801.106323,1
1396.348174,106,6801.87553,1
1437.064862,99,6802.526275,1
1203.118775,131,6803.86961,1
-1329.07671,159,6804.632854,0
-499.342149,401,6807.427426,0
1015.074857,152,6808.677677,1
983.32791,159,6809.387104,1
-675.3904,362,6811.927499,0
-433.267301,102,6812.585121,0
1133.222181,139,6813.281994,1
-1518.780416,120,6813.979413,0
-773.134969,344,6816.807415,0
942.084985,169,6818.212361,1
1326.836582,115,6818.915142,1
1391.37152,108,6819.700739,1
-473.938339,97,6820.368204,0
843.316841,169,6821.179063,1
1019.743995,154,6822.491291,1
1544.284788,87,6823.168045,1
-441.633195,83,6823.900862,0
-1298.810436,148,6824.631093,0
1150.026562,132,6825.807351,1
1037.549583,143,6826.525616,1
650.563072,195,6827.876588,1
-397.358562,97,6828.544538,0
-403.420675,83,6829.178866,0
-847.286959,401,6832.188226,0
890.445929,170,6832.965687,1
1158.079882,135,6834.337708,1
1558.306716,83,6835.010396,1
1248.318547,123,6835.795627,1
-461.971096,254,6837.175293,0
963.209781,158,6838.426491,1
1133.92665,149,6839.160959,1
-493.423576,121,6840.354093,0
756.98228,185,6841.61096,1
889.270668,167,6842.341388,1
824.294,174,6843.605046,1
1289.211458,123,6844.310622,1
-1323.878966,136,6845.790202,0
1276.610243,119,6846.571919,1
1184.578281,130,6847.305858,1
663.814163,195,6848.755842,1
1177.585644,135,6849.471365,1
-400.436141,83,6850.095386,0
960.631373,160,6851.317352,1
-396.647449,105,6851.993963,0
1481.919659,97,6852.665503,1
-604.821818,123,6853.352642,0
-395.487232,95,6854.022276,0
1071.076262,148,6854.740347,1
-547.456067,401,6857.764344,0
1312.953731,117,6858.945157,1
1218.95773,130,6859.664709,1
-612.028682,401,6862.313285,0
-463.647513,151,6863.075721,0
-374.568076,67,6863.901504,0
1273.109683,122,6864.67245,1
-1024.59194,401,6867.44909,0
404.263419,239,6869.489058,1
701.164488,191,6870.899718,1
-1315.540113,380,6873.09836,0
-1215.860059,304,6875.018314,0
-1235.706082,389,6877.670863,0
-1412.358137,162,6879.012888,0
-897.116133,401,6882.035783,0
-145.557244,364,6884.902825,1
-58.237974,340,6886.881382,1
-1478.35324,121,6887.574218,0
737.468362,217,6888.919708,1
1483.382216,98,6889.525759,1
-524.916581,401,6892.164246,0
1222.050923,136,6893.417391,1
-492.37288,76,6893.527671,0
1624.105217,73,6894.161513,1
-441.4367,129,6895.376513,0
1088.61585,144,6896.043581,1
1253.382453,127,6896.744419,1
-495.092821,401,6899.380656,0
-381.593442,71,6900.023728,0
1115.553645,141,6900.965888,1
-514.224235,147,6902.357271,0
1108.957028,145,6903.087003,1
1025.793046,150,6904.455627,1
922.101067,173,6905.882854,1
-881.390405,401,6908.67257,0
-1612.058913,386,6910.78434,0
1312.976983,118,6912.040727,1
-1287.96151,401,6914.681455,0
-542.324833,401,6917.348066,0
